state,labeler_code,total_prescriptions,total_medicaid_spending,drug_count
GA,63323,45151.0,526033.02,58
GA,00003,44589.0,20540576.93,13
GA,47335,44261.0,643637.52,19
GA,52817,43895.0,482395.62,17
GA,00574,43735.0,761447.07,18
GA,00597,41137.0,20539534.43,10
GA,70756,40453.0,503759.53,23
GA,10702,40419.0,451369.36,13
GA,16729,39194.0,472889.91000000003,38
GA,24208,38801.0,704045.4,24
GA,27808,38198.0,516203.7,10
GA,00169,37947.0,36170170.47,23
GA,47781,37531.0,931211.4299999999,15
GA,72578,37366.0,350670.79,28
GA,00088,36451.0,3547587.73,4
GA,00409,35709.0,390028.86,46
GA,70377,34765.0,370291.03,13
GA,50742,34343.0,483891.95,23
GA,70700,33721.0,298468.6,27
GA,00185,31914.0,371429.06,6
GA,13107,31458.0,342839.46,8
GA,00641,28912.0,64661.24,21
GA,51991,27113.0,406766.86,19
GA,69367,27046.0,239054.14,33
GA,76204,26307.0,478300.31,3
GA,61314,26275.0,902194.43,18
GA,42192,25629.0,414278.51,8
GA,00527,25259.0,670410.31,27
GA,00186,25198.0,5904452.81,3
GA,00591,24359.0,726813.86,41
GA,00172,24335.0,212493.52,5
GA,42571,24171.0,314505.33,18
GA,00603,23096.0,585958.43,13
GA,70436,22991.0,178118.29,12
GA,50458,22121.0,42134156.96,11
GA,24979,21840.0,312150.24,10
GA,00832,21156.0,428588.75,27
GA,00713,20483.0,425428.48,19
GA,67457,19950.0,183551.05,15
GA,00078,19657.0,32192348.17,22
GA,58657,19190.0,89450.19,14
GA,57664,18354.0,387615.46,16
GA,42858,18304.0,515754.49,9
GA,00024,18249.0,62512740.97,10
GA,81964,18128.0,201240.87,1
GA,00472,18093.0,390984.75,11
GA,72603,17886.0,208053.12,30
GA,70069,17767.0,212091.54,21
GA,11534,17612.0,145260.29,3
GA,00456,16692.0,8550958.21,4
GA,69584,16149.0,168773.57,9
GA,35573,15995.0,254357.27,5
GA,00517,15578.0,884715.35,15
GA,00009,15345.0,176754.96,7
GA,42385,15314.0,156385.46,6
GA,54838,14645.0,389173.82,9
GA,55513,14396.0,9817228.64,23
GA,45963,14341.0,201173.75,9
GA,72485,13915.0,191142.21,9
GA,42799,13474.0,156531.6,11
GA,00338,13274.0,286102.56,24
GA,49230,12880.0,320019.7,2
GA,43386,12846.0,396842.18,8
GA,00006,12713.0,10976529.83,13
GA,46122,12543.0,103823.16,36
GA,62559,12509.0,251480.04,22
GA,59762,12283.0,225161.11,23
GA,62756,12219.0,248901.8,10
GA,00071,11561.0,6993804.7,2
GA,49884,11483.0,303441.19,20
GA,00074,11202.0,41258540.699999996,16
GA,61958,11193.0,42030623.46,8
GA,00023,11146.0,6708113.96,13
GA,59746,10757.0,123777.51,13
GA,50242,10473.0,38321969.03,19
GA,00116,10233.0,89324.12,3
GA,78206,10212.0,6043267.86,8
GA,00485,10208.0,69732.02,3
GA,59417,10134.0,3623423.46,1
GA,70121,9960.0,164883.35,7
GA,63304,9443.0,97178.87,12
GA,17772,9396.0,5319842.06,3
GA,62037,9202.0,214704.19,3
GA,53489,8572.0,37325.76,6
GA,61874,8528.0,11853756.4,1
GA,83257,8388.0,853815.98,4
GA,68047,8385.0,90038.99,4
GA,75834,8084.0,111004.39,12
GA,55150,8082.0,188110.41,16
GA,75907,7703.0,108391.28,19
GA,72241,7485.0,49858.19,5
GA,59310,7333.0,1543750.36,2
GA,58151,7264.0,4678985.08,2
GA,69230,7248.0,56475.54,8
GA,68682,7233.0,871828.9,6
GA,51660,7181.0,57122.38,6
GA,43975,7048.0,152280.67,4
GA,72266,7047.0,12979.77,8
GA,71288,7037.0,210598.31,18
GA,00264,6431.0,77346.75,13
GA,50474,6344.0,9026683.94,6
GA,76385,6065.0,65739.02,8
GA,39328,5919.0,40881.33,5
GA,44567,5826.0,26145.62,9
GA,49502,5620.0,1329101.77,5
GA,69680,5588.0,53271.549999999996,3
GA,00480,5579.0,1715845.79,12
GA,59353,5574.0,672314.58,3
GA,73070,5553.0,775755.24,2
GA,59148,5540.0,12366350.29,4
GA,00407,5499.0,50524.62,3
GA,62175,5375.0,251602.94,10
GA,00548,5267.0,907506.74,3
GA,71930,5224.0,89943.7,7
GA,71376,4701.0,2031784.15,1
GA,61442,4674.0,51608.25,5
GA,61755,4629.0,3338211.55,4
GA,65038,4470.0,1752947.21,1
GA,72252,4428.0,5969768.66,1
GA,00469,4423.0,1947425.74,6
GA,70127,4390.0,14037532.53,1
GA,00990,4193.0,21072.78,6
GA,64764,4181.0,3628945.88,6
GA,72516,4131.0,37420.22,2
GA,49702,4118.0,11933564.32,7
GA,71093,3916.0,51267.93,8
GA,68094,3871.0,46787.96,6
GA,00069,3855.0,7755781.56,14
GA,70512,3672.0,33887.34,4
GA,14539,3551.0,37432.87,1
GA,50419,3439.0,4728364.86,9
GA,69292,3409.0,39463.75,3
GA,64950,3376.0,92705.14,3
GA,00113,3245.0,30612.15,14
GA,76045,3184.0,19143.98,3
GA,00245,3128.0,110359.91,7
GA,70677,2981.0,21300.55,18
GA,00032,2966.0,5590452.24,1
GA,12496,2951.0,1763619.6400000001,3
GA,24478,2914.0,1308970.59,4
GA,60758,2894.0,87461.65000000001,4
GA,59011,2887.0,1508344.95,2
GA,25021,2701.0,26380.4,15
GA,24658,2577.0,5348.27,1
GA,72618,2485.0,3038538.51,1
GA,51759,2481.0,4154537.85,5
GA,52246,2351.0,389289.49,1
GA,70000,2337.0,23203.42,12
GA,65649,2295.0,3432125.01,5
GA,54643,2264.0,329439.92000000004,2
GA,65757,2228.0,4908330.69,3
GA,59676,2071.0,5270893.54,5
GA,71921,2041.0,24265.29,7
GA,69616,2030.0,2554821.13,2
GA,71699,1904.0,2138373.3,1
GA,66758,1900.0,311578.19,3
GA,73473,1873.0,143313.51,2
GA,24385,1865.0,16122.55,17
GA,75826,1800.0,11203.02,4
GA,83980,1746.0,19112.28,3
GA,00046,1706.0,482022.3,2
GA,57894,1695.0,16331471.8,7
GA,72060,1657.0,2642097.89,1
GA,17270,1649.0,46459.44,1
GA,72572,1644.0,3815.94,8
GA,65219,1640.0,87253.62,5
GA,55724,1619.0,1215628.06,1
GA,61269,1553.0,108179.7,8
GA,68546,1505.0,11452720.37,3
GA,51167,1416.0,30207470.86,3
GA,00944,1401.0,3708866.94,3
GA,52652,1388.0,635305.95,5
GA,13925,1385.0,27549.79,2
GA,51862,1377.0,28781.55,14
GA,62856,1371.0,3379003.24,3
GA,82293,1366.0,23188.5,1
GA,00703,1300.0,6170.53,5
GA,58468,1272.0,2717.15,1
GA,69918,1175.0,28622.39,3
GA,61703,1174.0,17393.11,5
GA,47426,1166.0,161846.4,2
GA,70165,1108.0,605853.54,2
GA,64679,1097.0,8220.42,3
GA,70370,988.0,7036665.35,1
GA,00562,977.0,80458.32,1
GA,10572,966.0,17180.0,3
GA,44206,956.0,2473351.96,4
GA,73336,947.0,422463.02,1
GA,54092,942.0,4011729.5700000003,6
GA,36000,941.0,5938.280000000001,3
GA,63402,918.0,1342877.93,1
GA,66689,836.0,115620.27,6
GA,72511,817.0,444336.38,1
GA,59385,802.0,617086.86,2
GA,81298,787.0,1727.6799999999998,1
GA,51754,778.0,93236.83,5
GA,67386,757.0,9422806.459999999,3
GA,00254,756.0,68701.48,4
GA,58406,699.0,5367669.92,3
GA,59088,698.0,1236694.21,2
GA,83745,684.0,15765.19,3
GA,59365,678.0,745023.41,1
GA,46287,676.0,599797.11,3
GA,62135,659.0,19781.04,7
GA,63646,642.0,11714.37,1
GA,27437,623.0,45429.240000000005,1
GA,73562,616.0,1638375.45,1
GA,29033,611.0,9589.16,4
GA,11527,599.0,8339.54,1
GA,81279,598.0,83195.31999999999,1
GA,15054,581.0,822840.54,3
GA,28595,575.0,96572.85,1
GA,49401,571.0,2359481.33,1
GA,13533,568.0,354790.5,5
GA,51224,550.0,6572.51,4
GA,43068,544.0,1284298.45,1
GA,42794,541.0,18342.38,3
GA,24201,539.0,6931.009999999999,1
GA,00430,528.0,91601.37,1
GA,82182,509.0,54867.74,1
GA,70727,504.0,171789.33,2
GA,76282,461.0,5365.49,8
GA,81968,453.0,456662.17,2
GA,68791,447.0,18831.15,1
GA,60793,438.0,123463.47,1
GA,00642,426.0,61378.32,2
GA,72065,419.0,252196.81,1
GA,71839,418.0,83296.83,2
GA,00131,405.0,477130.36,1
GA,71656,404.0,7360.1,5
GA,70594,401.0,618113.15,2
GA,70860,382.0,357.39,4
GA,42023,375.0,16992.66,4
GA,60432,373.0,8817.94,7
GA,00004,372.0,533668.75,1
GA,52536,367.0,43689.340000000004,3
GA,71770,360.0,409904.56000000006,1
GA,00065,350.0,25241.5,5
GA,82625,343.0,135505.42,1
GA,73154,340.0,645983.49,2
GA,52856,338.0,3354563.94,1
GA,10370,338.0,4180.91,2
GA,64406,333.0,2349173.8,3
GA,72974,323.0,569503.33,2
GA,72319,322.0,7584.92,3
GA,69639,319.0,66083.76999999999,1
GA,50881,311.0,1656621.96,2
GA,43376,302.0,3633635.3899999997,1
GA,00037,293.0,380248.88,2
GA,55566,291.0,545847.63,2
GA,60846,291.0,1870.27,1
GA,65597,290.0,1297756.27,1
GA,54859,289.0,677.84,3
GA,64370,280.0,224465.47,1
GA,00013,273.0,1455846.34,1
GA,59338,272.0,45526.85,1
GA,57782,268.0,1860.8200000000002,1
GA,64896,263.0,217443.3,1
GA,60687,262.0,4324.15,5
GA,54482,260.0,15253.16,1
GA,65628,258.0,70362.66,2
GA,62935,256.0,1325072.31,2
GA,66215,242.0,3891497.97,2
GA,62484,239.0,206860.08,1
GA,00187,231.0,171865.69,5
GA,73302,230.0,9542.560000000001,1
GA,66794,228.0,118211.72,1
GA,65250,225.0,52877.03,2
GA,00052,223.0,83257.61,2
GA,70748,223.0,5521.42,3
GA,69339,220.0,3198.1099999999997,1
GA,71321,219.0,698.4300000000001,1
GA,42747,217.0,7297685.24,1
GA,68308,211.0,12270.01,2
GA,10019,210.0,41803.15,1
GA,69547,209.0,9217.22,1
GA,81672,204.0,297999.77,1
GA,81520,200.0,127587.25,1
GA,68992,192.0,161152.06,1
GA,72626,188.0,1430755.59,1
GA,71993,185.0,328592.57,2
GA,73594,184.0,91874.38,1
GA,44523,182.0,20246.34,2
GA,50102,179.0,1874.02,4
GA,51079,177.0,3147.2599999999998,3
GA,11994,173.0,8338.92,1
GA,80610,168.0,145541.29,1
GA,81952,166.0,23484.05,2
GA,59572,164.0,1977764.52,4
GA,53436,162.0,150269.97,1
GA,75987,159.0,9334158.39,2
GA,63090,155.0,4350937.25,2
GA,70114,146.0,170134.11000000002,5
GA,63833,142.0,915323.05,1
GA,00955,140.0,24972.38,2
GA,71837,135.0,141893.29,1
GA,70505,132.0,11496.07,1
GA,10147,128.0,6992.02,2
GA,82829,127.0,66868.87,1
GA,60923,126.0,2556531.06,2
GA,55135,122.0,402432.03,1
GA,24338,120.0,1402554.99,2
GA,73606,117.0,56877.42,1
GA,66658,114.0,441166.55,2
GA,62011,114.0,950.52,5
GA,66302,111.0,910540.63,2
GA,69076,109.0,2318.98,1
GA,68727,108.0,745958.68,2
GA,84386,107.0,498.18000000000006,1
GA,80789,106.0,995116.05,1
GA,71104,105.0,1271099.75,2
GA,51144,103.0,644376.46,2
GA,55494,103.0,27823.41,2
GA,39822,99.0,505.29999999999995,1
GA,82685,97.0,1308.98,1
GA,72829,94.0,3159482.95,1
GA,59922,94.0,151861.6,1
GA,10122,91.0,2132835.9899999998,1
GA,76075,91.0,195800.07,1
GA,81033,90.0,7534.29,2
GA,72028,89.0,1149211.5,1
GA,73475,87.0,1031360.7300000001,2
GA,73462,87.0,27231.550000000003,1
GA,71349,84.0,90502.69,1
GA,72426,84.0,34167.16,1
GA,69543,82.0,5815.43,1
GA,67253,82.0,2569.38,1
GA,72611,82.0,181.84,2
GA,42367,81.0,181460.75,1
GA,68968,79.0,19061.63,1
GA,50222,78.0,203104.29,1
GA,52276,76.0,68141.66,1
GA,60842,76.0,46753.08,1
GA,71671,75.0,14348.28,1
GA,73362,72.0,656564.0900000001,1
GA,13517,72.0,6328.34,2
GA,72819,70.0,3028.11,2
GA,76346,66.0,2615295.22,1
GA,51285,66.0,56460.55,2
GA,66733,65.0,145711.14,1
GA,82580,65.0,48716.75,1
GA,64597,64.0,89888.58,1
GA,63481,63.0,14411.6,1
GA,66220,63.0,13191.539999999999,2
GA,52427,60.0,8310.47,1
GA,70301,59.0,70954.18,1
GA,68817,59.0,26977.95,1
GA,24492,55.0,235740.28,1
GA,63739,55.0,544.72,2
GA,71863,54.0,122332.97,1
GA,83720,54.0,391.82000000000005,2
GA,60631,53.0,13159.88,1
GA,00299,51.0,270010.18,1
GA,57970,51.0,84509.57,1
GA,52268,49.0,5898.429999999999,2
GA,69751,48.0,16001.02,1
GA,68084,48.0,924.61,1
GA,80491,45.0,21832.760000000002,1
GA,37205,45.0,147.15,1
GA,59767,44.0,166007.12,1
GA,42494,44.0,2125.5699999999997,1
GA,42543,44.0,890.72,1
GA,29978,44.0,615.14,1
GA,68875,43.0,1966580.72,1
GA,00486,42.0,1443.4299999999998,1
GA,58914,42.0,580.75,1
GA,83831,39.0,71294.05,2
GA,54123,39.0,12378.83,1
GA,68516,39.0,8693.73,1
GA,53451,37.0,25404.739999999998,1
GA,73179,36.0,1116614.3900000001,1
GA,59630,35.0,99580.73,1
GA,82009,35.0,76409.55,1
GA,68418,34.0,108002.81,1
GA,70515,33.0,19981.4,1
GA,49348,30.0,219.73000000000002,2
GA,00075,30.0,67.74000000000001,1
GA,54436,29.0,16147.259999999998,1
GA,82260,29.0,2715.84,1
GA,68982,28.0,29516.05,1
GA,73059,28.0,14621.66,1
GA,82584,28.0,7354.32,1
GA,76329,28.0,474.32000000000005,1
GA,72606,25.0,18822.66,1
GA,65145,25.0,362.25,1
GA,68135,23.0,1220792.1099999999,1
GA,52015,23.0,73570.16,1
GA,52544,22.0,968.45,1
GA,23359,22.0,290.44,1
GA,83634,20.0,37.95,1
GA,82576,17.0,70103.01,1
GA,52244,17.0,3245.59,1
GA,00049,17.0,161.79,1
GA,70437,16.0,296665.44,1
GA,72336,15.0,14732.98,1
GA,42388,14.0,360247.77,1
GA,81942,14.0,26485.52,1
GA,66887,14.0,20653.28,1
GA,69784,14.0,425.25,1
GA,00026,13.0,58377.54,1
GA,70095,13.0,153.49,1
GA,66685,13.0,28.36,1
GA,67618,12.0,163.64,1
GA,11797,11.0,654961.43,1
GA,72769,11.0,496761.42,1
GA,82228,11.0,209827.53,1
GA,71715,11.0,97661.93,1
GA,00575,11.0,16781.94,1
GA,63459,11.0,6629.14,1
GA,70199,11.0,738.12,1
GA,42195,11.0,624.36,1
GA,00281,11.0,515.66,1
GA,00206,11.0,50.2,1
GA,83301,11.0,37.04,1
HI,65862,67602.0,1140629.22,74
HI,64380,54764.0,391735.58,19
HI,71288,42719.0,19485.09,9
HI,00904,37309.0,115272.89,48
HI,00093,35361.0,865575.13,51
HI,45802,34504.0,420266.46,40
HI,68180,33069.0,501428.24,49
HI,60505,32136.0,921989.26,38
HI,68462,31010.0,462254.11,42
HI,66993,31008.0,4174072.2399999998,13
HI,00378,30386.0,1442392.07,39
HI,59651,30376.0,344944.99,44
HI,70010,25318.0,163340.21,19
HI,67877,24553.0,209206.78,34
HI,68382,24204.0,337173.19,29
HI,00054,23923.0,719543.9500000001,18
HI,69097,22781.0,474716.54,23
HI,00781,22526.0,539281.03,19
HI,00169,21045.0,21895558.919999998,19
HI,31722,20847.0,745235.33,52
HI,00536,19390.0,113578.92,42
HI,55111,19227.0,351865.16,30
HI,65162,18936.0,442962.35000000003,36
HI,55513,18547.0,4673890.07,25
HI,51672,18008.0,279205.89,38
HI,57237,17961.0,113399.59,21
HI,58657,17259.0,188623.15,11
HI,62332,16994.0,229824.14,26
HI,43547,15939.0,163559.43,18
HI,29300,15307.0,110022.16,21
HI,72205,15211.0,358468.7,11
HI,00143,14721.0,171593.46,19
HI,16571,13786.0,162853.68,22
HI,68001,13702.0,92016.25,55
HI,43598,13508.0,461498.42,27
HI,16714,12904.0,787318.0599999999,63
HI,00002,12729.0,15587119.96,18
HI,67457,12604.0,139550.13,12
HI,00406,11543.0,189571.27,14
HI,50111,11492.0,47622.49,6
HI,60219,10624.0,35095.32,8
HI,23155,10302.0,165665.57,25
HI,69238,10198.0,180774.92,12
HI,63323,9881.0,239396.98,43
HI,70700,9782.0,441834.29,18
HI,10702,9298.0,172008.21,12
HI,33342,8554.0,178990.57,15
HI,42806,8161.0,312533.1,17
HI,49483,8115.0,9822.16,3
HI,00409,8101.0,78092.34,33
HI,00597,7979.0,6300415.15,7
HI,00003,7313.0,5072868.71,9
HI,72578,7270.0,207573.7,17
HI,00555,7259.0,153558.37,25
HI,00113,7227.0,57041.270000000004,15
HI,49230,7021.0,352467.03,3
HI,00641,6657.0,94782.86,10
HI,69315,6640.0,43148.71,12
HI,24208,6496.0,976710.76,22
HI,00603,6288.0,37216.8,6
HI,64980,6059.0,65441.63,23
HI,72888,5876.0,66837.13,25
HI,21922,5637.0,301603.82,14
HI,69367,5588.0,29081.27,11
HI,53746,5532.0,44258.96,8
HI,00006,5496.0,6265179.99,10
HI,00228,5370.0,107974.34999999999,6
HI,00121,4610.0,71497.41,15
HI,50458,4508.0,10060121.22,8
HI,83257,4330.0,554642.25,4
HI,47781,4314.0,225065.79,8
HI,70954,4287.0,89370.98,22
HI,27808,4244.0,49641.259999999995,6
HI,61314,4174.0,267751.88,15
HI,00487,4173.0,75844.34,4
HI,00264,4159.0,167987.9,7
HI,00407,4157.0,76545.51,2
HI,75826,4123.0,25606.62,5
HI,00023,4038.0,2444663.72,16
HI,50228,3931.0,152851.29,13
HI,64850,3900.0,381070.73,1
HI,00574,3783.0,98419.02,6
HI,00168,3765.0,83157.99,11
HI,46122,3725.0,28243.96,34
HI,27241,3583.0,92929.82,12
HI,13668,3568.0,47502.16,12
HI,59746,3545.0,49532.009999999995,6
HI,68094,3501.0,31806.94,6
HI,00078,3489.0,7468227.51,8
HI,59353,3425.0,41001.36,8
HI,00185,3389.0,39015.93,4
HI,68645,3388.0,17753.82,13
HI,00024,3226.0,10327955.41,7
HI,00172,3216.0,8686.69,5
HI,00173,3040.0,2407348.25,6
HI,00115,2809.0,285252.59,8
HI,72485,2744.0,28244.530000000002,7
HI,61269,2729.0,34805.33,5
HI,76204,2729.0,25236.100000000002,3
HI,62559,2700.0,62918.590000000004,10
HI,16729,2654.0,16422.76,11
HI,72603,2641.0,45693.84,20
HI,70710,2630.0,287090.77,18
HI,13107,2618.0,21900.81,5
HI,59148,2590.0,5868742.31,8
HI,55150,2340.0,45644.340000000004,13
HI,50742,2281.0,65534.21,10
HI,69452,2266.0,31429.38,17
HI,59762,2215.0,55777.58,13
HI,61958,2180.0,8536747.879999999,5
HI,42858,2064.0,24080.26,5
HI,13811,2061.0,62311.9,2
HI,42571,2050.0,32952.43,7
HI,00480,1977.0,459081.52,8
HI,50419,1955.0,1606192.16,9
HI,63304,1953.0,25761.920000000002,4
HI,43386,1932.0,39052.95,5
HI,00591,1916.0,38736.63,10
HI,70752,1916.0,19422.02,7
HI,00074,1896.0,10889800.309999999,10
HI,60687,1842.0,11625.03,20
HI,69584,1824.0,13788.68,3
HI,50242,1744.0,3556355.17,14
HI,75907,1717.0,33980.12,8
HI,70069,1675.0,22275.29,10
HI,00338,1621.0,16686.02,14
HI,70515,1604.0,201283.81,2
HI,78206,1591.0,1605907.0,5
HI,65757,1542.0,3059239.72,7
HI,70756,1538.0,50573.65,14
HI,35573,1534.0,43231.12,4
HI,51991,1472.0,63610.19,6
HI,00832,1465.0,48604.46,11
HI,69230,1458.0,12726.73,3
HI,17270,1451.0,34172.47,1
HI,42385,1384.0,40280.04,2
HI,60758,1346.0,66784.27,3
HI,00009,1342.0,16997.600000000002,4
HI,70377,1333.0,52559.04,5
HI,61874,1312.0,2138520.73,4
HI,00517,1304.0,109012.93000000001,8
HI,47335,1300.0,170784.35,6
HI,00116,1283.0,16360.89,2
HI,52817,1268.0,25549.69,9
HI,00713,1259.0,24839.100000000002,11
HI,25021,1244.0,75999.85,12
HI,00527,1195.0,118613.16,12
HI,70121,1193.0,66480.22,5
HI,00069,1162.0,1888423.1099999999,11
HI,51759,1140.0,2028805.24,4
HI,76385,1138.0,11326.3,4
HI,64764,984.0,651548.0599999999,1
HI,70677,929.0,3859.9900000000002,16
HI,00310,914.0,2603831.43,11
HI,11534,895.0,4509.87,2
HI,00088,891.0,87371.22,3
HI,72618,874.0,1261618.09,1
HI,68084,869.0,1051.94,12
HI,50474,863.0,2609381.61,9
HI,49702,838.0,4191130.63,6
HI,72266,834.0,1681.22,3
HI,00456,769.0,598382.55,4
HI,00187,760.0,16218.56,1
HI,42799,758.0,10954.88,5
HI,83980,707.0,11274.369999999999,3
HI,24385,644.0,3197.33,5
HI,49884,636.0,42048.05,8
HI,50268,609.0,2156.1,8
HI,61755,576.0,725121.8200000001,2
HI,60793,576.0,136416.66,2
HI,43975,550.0,56292.25,2
HI,42192,535.0,22904.91,5
HI,70436,533.0,39723.65,6
HI,00065,525.0,5067.55,6
HI,75834,519.0,19034.56,5
HI,00046,490.0,215201.08000000002,1
HI,72511,487.0,281741.71,1
HI,42023,481.0,3031.12,4
HI,45963,456.0,10900.81,6
HI,51660,454.0,8453.87,5
HI,00186,443.0,254873.13,2
HI,62037,436.0,12943.6,3
HI,12496,431.0,965686.03,2
HI,61703,431.0,13878.64,3
HI,71699,419.0,600058.59,5
HI,59310,413.0,93862.48,2
HI,61442,379.0,4136.46,1
HI,00703,374.0,2097.4,4
HI,72252,369.0,510295.38,3
HI,00642,361.0,167236.62,1
HI,63646,355.0,5536.26,1
HI,58406,348.0,2549547.11,1
HI,72060,347.0,584735.54,3
HI,00469,343.0,705123.08,4
HI,57894,340.0,4083984.1,7
HI,71921,335.0,2090.56,1
HI,00430,331.0,133496.01,1
HI,00245,325.0,4744.66,3
HI,00548,315.0,85408.48999999999,3
HI,62756,302.0,16153.18,4
HI,51862,301.0,7754.48,4
HI,59676,292.0,573373.09,4
HI,24979,281.0,65862.52,3
HI,53489,270.0,7368.28,2
HI,62175,265.0,18651.15,2
HI,73070,264.0,54678.98,2
HI,44567,247.0,8147.12,6
HI,10572,247.0,3588.34,2
HI,59417,220.0,81693.85,5
HI,49401,200.0,613360.5,3
HI,69292,194.0,1210.7,1
HI,52427,191.0,44397.19,1
HI,00472,190.0,4845.35,4
HI,42794,185.0,8833.26,2
HI,81968,184.0,202396.06,1
HI,50881,179.0,370832.45999999996,1
HI,65219,169.0,4928.51,2
HI,11994,167.0,10816.71,1
HI,68682,165.0,36355.68,4
HI,71839,161.0,10297.43,1
HI,75987,155.0,4403756.08,2
HI,70127,155.0,414548.47,1
HI,70748,154.0,14263.09,2
HI,00944,151.0,410199.33999999997,1
HI,70512,151.0,2693.8,2
HI,65597,149.0,912676.76,1
HI,69680,147.0,942.92,2
HI,44206,146.0,206402.97999999998,2
HI,68968,142.0,60407.240000000005,1
HI,73302,141.0,5816.84,1
HI,54838,135.0,3934.36,2
HI,66689,132.0,1106.3899999999999,1
HI,59365,131.0,146706.99,1
HI,65649,130.0,421858.18,1
HI,80610,130.0,117283.28,2
HI,82260,130.0,12585.67,2
HI,57664,123.0,1695.01,1
HI,76045,120.0,13.82,1
HI,66733,117.0,256720.43,2
HI,62584,116.0,452.05,2
HI,00281,112.0,1484.57,1
HI,51224,110.0,872.24,2
HI,70727,108.0,49779.3,2
HI,36000,105.0,195.55,1
HI,81964,97.0,692.5799999999999,1
HI,66215,96.0,1146347.06,2
HI,53436,95.0,154143.34,1
HI,52246,95.0,19470.16,1
HI,64679,95.0,772.18,1
HI,69918,92.0,6336.4,2
HI,72516,92.0,995.75,1
HI,73562,91.0,222706.95,1
HI,76329,91.0,2521.12,2
HI,00032,90.0,254237.83000000002,3
HI,71656,90.0,2204.64,1
HI,51079,89.0,950.0600000000001,3
HI,83831,88.0,50780.96,1
HI,00955,88.0,18687.95,1
HI,81942,85.0,160064.85,1
HI,69339,82.0,3.3,1
HI,82576,81.0,315397.33999999997,1
HI,00132,81.0,803.45,1
HI,70860,80.0,1119.8799999999999,2
HI,49502,79.0,19909.170000000002,1
HI,70095,77.0,972.81,1
HI,59011,75.0,31252.86,1
HI,73154,74.0,316042.93,2
HI,71093,74.0,274.34,3
HI,72426,73.0,49658.75,2
HI,55724,71.0,56836.7,1
HI,47426,69.0,12965.48,1
HI,71930,66.0,912.14,1
HI,71671,65.0,22752.17,1
HI,57782,65.0,617.81,1
HI,00299,63.0,294100.89,1
HI,73473,60.0,23745.28,1
HI,00254,60.0,7186.97,1
HI,59922,58.0,37689.85,1
HI,46287,56.0,4773.13,1
HI,49348,56.0,5.36,1
HI,81672,54.0,79411.99,1
HI,70370,53.0,439984.15,2
HI,82293,53.0,1038.72,1
HI,51167,49.0,1056292.9,2
HI,57970,49.0,181114.45,1
HI,75626,48.0,690954.56,1
HI,60842,48.0,9619.2,1
HI,76282,47.0,744.97,3
HI,59572,46.0,213373.81,1
HI,72974,46.0,139654.88999999998,1
HI,14539,43.0,506.59999999999997,1
HI,13925,42.0,1164.29,1
HI,52536,39.0,673.36,1
HI,62135,37.0,364.28,1
HI,62011,37.0,120.30000000000001,1
HI,00131,36.0,64205.5,1
HI,62856,33.0,315947.6,2
HI,73594,32.0,53788.83,1
HI,00008,32.0,0.1,1
HI,64896,31.0,58531.14,1
HI,62225,31.0,2033.72,1
HI,72241,31.0,37.55,1
HI,72028,29.0,346639.15,1
HI,68546,29.0,241958.52,1
HI,81952,29.0,6.38,1
HI,63459,28.0,15523.64,1
HI,68875,27.0,1230285.8399999999,1
HI,67386,27.0,98349.97,1
HI,84386,27.0,119.66,1
HI,25357,25.0,123167.14,1
HI,00052,22.0,842.0,1
HI,10019,16.0,5746.5,1
HI,70594,14.0,20980.0,1
HI,17772,14.0,9057.08,1
HI,52015,13.0,53719.65,1
HI,52652,13.0,12209.09,1
HI,69751,13.0,6553.66,1
HI,70621,13.0,1981.71,1
HI,42658,13.0,1090.53,1
HI,51144,12.0,386797.5,1
HI,72626,12.0,88444.65,1
HI,00071,12.0,3232.55,1
HI,18657,12.0,0.0,1
HI,73625,11.0,96946.23,1
HI,50222,11.0,41769.79,1
HI,73336,11.0,6594.01,1
HI,52709,11.0,5891.13,1
HI,73043,11.0,1667.36,1
HI,67253,11.0,743.64,1
HI,67618,11.0,468.31,1
HI,00990,11.0,3.76,1
IA,65862,324452.0,1418505.02,104
IA,68180,210512.0,1442966.22,56
IA,31722,194454.0,1320172.32,84
IA,29300,183921.0,720612.49,35
IA,68382,173301.0,688873.19,57
IA,70010,148436.0,1328632.58,26
IA,00054,142193.0,2346573.15,37
IA,00093,134993.0,1172722.47,67
IA,16571,125030.0,510801.3,40
IA,16714,120682.0,629525.92,107
IA,68462,118866.0,713852.66,64
IA,67877,107558.0,578361.53,49
IA,60505,96926.0,1607086.81,59
IA,27241,92807.0,630634.87,29
IA,59651,89825.0,795965.25,74
IA,13668,88469.0,276985.97000000003,27
IA,55111,84903.0,481974.18,36
IA,57237,82134.0,380385.46,33
IA,43598,77006.0,2337841.0300000003,41
IA,43547,69768.0,181339.46,32
IA,50228,66406.0,224127.33,27
IA,23155,65556.0,409231.91,55
IA,69097,64848.0,675899.1799999999,39
IA,63323,64373.0,1016198.75,62
IA,00406,62484.0,1127426.33,18
IA,00904,60336.0,240761.46,55
IA,72888,59921.0,276497.36,44
IA,42806,59191.0,356583.9,25
IA,50111,59160.0,253930.46,7
IA,62332,58422.0,352533.17,53
IA,69238,55541.0,478977.89,33
IA,45802,54013.0,610715.58,44
IA,68001,50079.0,193525.79,48
IA,00002,47768.0,40377899.17,22
